,variable_3,variable_6,variable_14,variable_23,variable_30,variable_33,variable_56,variable_66,variable_87,variable_92,variable_96,variable_100,variable_103,variable_139,variable_141,variable_151,variable_152,variable_154,variable_157,variable_161,variable_165,variable_174,variable_186,variable_197,variable_212,variable_215,variable_251,variable_267,variable_327,variable_368,variable_373,variable_377,variable_392,variable_422,variable_435,variable_444,variable_458,variable_460,variable_466,variable_472,variable_486,variable_498,variable_510,variable_516,variable_519,variable_524,variable_541,variable_552,variable_563,variable_577,variable_582,variable_610,variable_632,variable_639,variable_683,variable_690,variable_770,variable_776,variable_783,variable_807,variable_820,variable_821,variable_857,variable_860,variable_883,variable_943,variable_950,variable_953,variable_957,variable_990,variable_1000,variable_1033,variable_1104,variable_1107,variable_1118,variable_1162,variable_1197,variable_1228,variable_1239,variable_1244,variable_1245,variable_1280,variable_1282,variable_1283,variable_1286,variable_1289,variable_1300,variable_1304,variable_1307,variable_1320,variable_1323,variable_1326,variable_1327,variable_1331,variable_1387,variable_1389,variable_1396,variable_1406,variable_1407,variable_1408,variable_1411,variable_1412,variable_1432,variable_1433,variable_1434,variable_1435,variable_1449,variable_1450,variable_1502,variable_1550,variable_1582,variable_1584,variable_1587,variable_1589,variable_1593,variable_1597,variable_1667,variable_1671,variable_1674,variable_1676,variable_1684,variable_1687,variable_1710,variable_1713,variable_1716,variable_1717,variable_1726,variable_1727,variable_1732,variable_1757,variable_1796,variable_2034,variable_2071,variable_2099,variable_2100,variable_2101,variable_2102,variable_2103,variable_2104,variable_2141,variable_2147,variable_2148,variable_2149,variable_2150,variable_2153,variable_2155,variable_2167,variable_2194,variable_2195,variable_2198,variable_2206,variable_2218,variable_2219,variable_2220,variable_2223,variable_2229,variable_2231
20,4.412549326483592,4.703663611374978,4.0572157992849975,3.9302067180621045,3.8117989342460077,4.516644268215298,3.9629150376278193,3.715507883466391,4.687181932801532,4.203365080684189,4.1964637372217215,3.8718746984490213,3.7737693077034264,4.248651378169489,4.51060419932738,4.301214880707159,3.982544350935756,4.132095390462096,3.692891672388807,4.033153206817861,4.59958466850731,4.09330542567312,4.772060522631141,4.232442347041918,4.053719083095596,3.820972042344343,4.428199972835949,4.255672460839603,3.8507252026810614,3.677958692720583,4.136683240209722,4.3111122554380445,3.7587345101058944,4.677191577054718,3.904809053025064,3.872779431045551,3.781072760060457,4.787821426700457,4.403428174315269,4.00694480176402,3.6911460704644026,4.4117317520228045,4.134782818066821,4.455459625288776,3.869008534030611,4.049022499632226,3.642689892385749,4.552702305062313,3.9289014525169375,4.299112369223675,3.9460142378524563,3.6751854874543546,4.370281883655974,3.993043526172048,3.86697163280428,3.9431844068826276,3.9621168506601117,4.321649347134298,3.985530501432187,4.111145729278031,3.9824514980788654,3.999774025826709,3.9747215062378523,3.6361385651136975,4.161827407864771,4.176915698982001,4.037318857283283,4.234749502606347,3.909008216258326,3.5849093280208217,4.123243306382756,3.8549658472064445,3.9105212876353197,3.863956023296474,4.302316091541787,3.9534666283938833,3.803913952667055,3.7162680656169034,4.015049400846184,3.737692679012361,4.01332790127738,4.873066291322262,4.660683458165723,3.8728413782050253,4.36912026849787,3.970819442539487,3.81732294889653,4.317133024741686,4.139969567657328,4.949398568958859,4.751902426987722,4.469289625271548,4.088882555875163,4.044804614772721,4.715308404656582,4.495539275134264,4.038497744923054,4.6057356469692,4.397115467882939,4.160908220727862,4.068818165718333,3.881625518820395,4.408132799526336,3.898384794140286,4.134415941221637,3.6156306785323773,3.93399361990882,3.7033712055914543,3.9319914588787577,3.9155073316221998,4.770889471776222,4.574229376133743,4.746860806971119,4.520386260982228,4.210326345295885,3.8202138127768053,4.6062501541978484,4.40460650321212,4.5077282620102554,4.28060834554333,3.7526544847070986,3.7993594408376388,4.238106338749029,3.985320039273283,4.195134253677407,3.925317255609959,3.9502813931091416,3.97758497948431,3.9476762458159484,4.009047729138367,3.830553359124175,3.650230543495616,4.096272873054565,4.323863589834618,4.180371303672342,4.685692536005739,4.5615600826222495,4.615084529701866,4.404463123103451,3.930383519719367,4.541799645056715,4.428387176610487,4.468502171191819,4.326576079839045,4.491882022211669,4.368620174574347,3.8223000418563426,3.6871829431992387,4.58986218534546,3.620687733414206,3.770151812746471,4.41218656317501,4.29020589245211,4.116837241386851,3.871706590301672,3.9907623210565175,3.860056765823904
21,4.442708489215862,4.6685902373514745,3.9618826528419793,3.9541815394560604,3.8044320447273203,4.521569669788999,4.0694168378672755,3.6672157514567507,4.746546356111357,4.268453590355329,4.158454807544468,4.193557083278562,3.7143516215245023,4.380959845605755,4.559947641390457,4.351034248107558,4.031574969407031,4.099468172851937,3.6292858852455527,4.052525515407312,4.604320741123156,4.115048542534,4.75664358239426,4.259536712162885,4.066971974482379,3.8848205007463603,4.43519471815085,4.268595970990918,3.8955799325927196,3.8198708707555937,4.090259956118682,4.168509790682901,3.8286020446426394,4.663006767506059,3.92307045216537,3.886407299876584,3.7999152531935763,4.759701402200941,4.372780223158591,3.9794516984311796,3.7553312525123532,4.386725369265404,4.191829772197232,4.480503477084724,3.974935663111782,4.081003361384587,3.653564557476219,4.54824088819305,3.968103917383188,4.320355845650101,3.9263759557669973,3.7202077343061233,4.394911404773833,4.023296043041501,3.85201709354159,4.042070819335591,3.9867369919528426,4.287202347692759,3.9377223126200507,4.344819648528923,4.039182185442481,3.9415741608406534,3.9486484702078255,3.5657583691433863,3.9751646539945487,4.237370038193042,3.9377034329403857,4.1799931941999136,3.85242717099018,3.601870152362533,4.082406364995565,3.890050780089124,3.7019943984587957,3.796858174990409,4.33329020580413,3.9506505174249216,3.8172157253808825,3.6791633465723015,3.9822372458781885,3.7248060879997364,3.8699059828076057,4.843497566512777,4.642215734402592,3.864312020076135,4.3348126735839,3.9360875920503853,3.823763639048575,4.3078810039534865,4.054520525730805,4.922365541696898,4.72215363057203,4.438584221790412,4.062021385176893,4.038795166985966,4.715200893349869,4.496424785733583,4.041042773231459,4.583063311245395,4.376154988116794,4.143606668869066,4.047217680018509,3.8801160671599115,4.294095212914148,3.862889493848316,4.025343236616538,3.610933574111853,3.9300088191919618,3.7497218616203787,3.9508636230779466,3.8596404923113887,4.810715340190709,4.57626808818948,4.778500235580972,4.570606627847315,4.272606459697897,3.8852641271483717,4.659556475205628,4.464357961293393,4.476179985756101,4.233531449390414,3.780895663305786,3.888641436255881,4.245854044837682,4.010572466525446,4.253510702057714,4.004574706515587,4.1126209652827965,3.9988817397393985,4.00408449769727,4.0994516944575645,3.7734843796035515,3.785158557585891,4.186264841758689,4.430847812119889,4.29751951645316,4.68733451992392,4.562582654616473,4.56967654538091,4.425241895126311,3.9984413686053593,4.5806729089763225,4.465670259663414,4.491727928374225,4.356922051470338,4.4682717631611215,4.341019053072158,3.8409470188150734,3.746009922561378,4.508460649196809,3.6129159279958203,3.713559890187285,4.3543641256043575,4.23140644612097,4.0550115664538,3.8112113972740476,3.93713859201578,3.8110504990031946
22,4.4118319763510145,4.689326410330134,4.182773321501788,3.944844417762493,3.8020416128208145,4.491294853873357,4.15897363836851,3.7169974067936744,4.685317803831124,4.1612034183614,4.222451805877185,4.090595095210072,3.77765810956844,4.391548837448252,4.480551963324463,4.227385212677973,3.986840811518689,4.1486540925729996,3.6933661528606803,4.042526253692621,4.616914193624655,4.057404048319812,5.049206970593313,4.207110354366783,4.092292195040379,3.8567448835151907,4.401216337137701,4.3097793481777344,3.919757693347001,3.70003160674238,4.1093200653741,4.150467524773131,3.748706893330192,4.669523410332408,3.8942841577435767,3.8798069823472146,3.785053337808491,4.737594391440227,4.348130820196846,3.9520955766764674,3.731298527887577,4.378321528138278,4.191433829477259,4.433302807374982,3.815239584151433,4.016774970765377,3.682367052093001,4.529151500458337,4.048661158279586,4.377808036767019,3.9850040235122473,3.726075825399612,4.345255300330016,3.9693164600221915,3.8658020028445326,4.212582000930272,4.0042450113006325,4.336669905438722,3.9985476012672527,4.0402204427659765,3.9926290127182367,4.001951697413314,4.002472750427491,3.649194799183239,4.166070054627203,4.228161968615713,3.9425511018371466,4.433103711926149,4.116040555781041,3.6089409544618904,4.146114195490773,3.8587883846365814,3.968321534262893,3.850225690085232,4.310837801828445,3.9779487040541763,3.7854777749175073,3.7057085779118006,4.0324904923212035,3.773589508522701,3.9454531825488437,4.8866035776620045,4.676109301225796,3.8684932391805855,4.3840248012239735,3.9917601242775476,3.7968981221132996,4.31658424923916,4.068920743029741,4.964031228048026,4.763547539508323,4.480417238813736,4.1005897352922664,4.041323356677884,4.716171639042986,4.495858067060969,4.043128087574459,4.61188160414986,4.402342038913957,4.172364440002539,4.077785994306077,3.905986133041847,4.422661230243981,3.8396774980069615,4.155310280414279,3.524524819968587,3.988706466236705,3.795467205627457,3.9218166949200213,3.8932866240292405,4.779558715934726,4.595780320707333,4.729367048904758,4.517113178663315,4.208097319298378,3.816182817266961,4.582596893010458,4.3633648465163315,4.5054810149861915,4.257307142273717,3.7257303407630564,3.8147287401652163,4.270551395068827,4.023443835134423,4.182126732588875,3.934421209685867,4.002309839559489,4.015156477019445,3.9379264676945787,3.9645621564330025,3.800159515667586,3.784750248332167,4.1012935858919555,4.43048613847361,4.299779676382698,4.634215684864646,4.5082938392829055,4.586889807194086,4.449026826455703,3.9977247026050704,4.610918133628127,4.452677245767472,4.484501641883576,4.3349306518297155,4.441078436231384,4.3048142910452825,3.746704249747009,3.768896002858092,4.621997808799113,3.618231278753557,3.7945805249558875,4.438001811366091,4.317675939292444,4.144728145736208,3.9025353591028615,3.9988577329475476,3.8670308294702544
23,4.4168515049412616,4.695673372919256,4.102548063775012,3.939214902787204,3.810881696228735,4.503038902150958,3.8412266233280095,3.7493156263535616,4.560684030409364,4.065862500516587,4.208157237208075,3.958497126920367,3.7835861660439556,4.460137299679215,4.475354560050812,4.234127463882647,4.04811815833513,4.141184319806485,3.6990382657478955,4.226542721437298,3.929923160767587,4.08944634563937,4.343761785368402,4.229907768260556,4.068438086911413,3.8575993218640527,4.4128054886089645,4.2578981683766,3.8490608995025006,3.70943825777133,4.107812500225126,4.13095297502149,3.7525051727402587,4.6754266881258655,3.8974922672543046,3.8726394728583373,3.7832883837514952,4.754620056768227,4.366746896387022,3.978286660223871,3.7266693349710143,4.400952416714193,4.058183768396375,4.374369343518548,3.864012587815767,3.9684292878155456,3.6611866358554024,4.540190722594493,4.0801858189003966,4.2926963409344365,3.8665584821364076,3.7275366794883453,4.353831276195668,3.974309380123986,3.8989044963948527,4.182635647986051,3.9720820731700144,4.327774143686856,3.986449228266955,3.9283211667759295,3.964863997932262,3.9983120018549454,3.9821331948908116,3.6392269067085388,4.055889643939847,4.377534081827324,4.070002502470975,4.437444942662263,4.126621116638575,3.6070056292735813,4.063990318867738,3.8968856805004686,3.8897442688828274,3.8632496062393638,4.290550706214599,3.9874593168885872,3.8242858532665416,3.8047279733219956,4.027873207486576,3.76224951114548,3.994044512017061,4.878206202526385,4.669507594330542,3.875533351546842,4.374556705842753,3.977057852674248,3.811743046865843,4.357338229248436,4.106504862432857,4.956306259435518,4.759310377895447,4.478273133883886,4.105224409376825,4.033587036498394,4.712000679805778,4.494720613604454,4.034074248672711,4.60583324949648,4.396831877845592,4.153109316249212,4.068899620077522,3.883853090138181,4.305527782634343,3.965465695041189,4.028962540477635,3.6444747094330756,3.956916527150604,3.8234077355449805,3.9537507117262085,3.945743752939501,4.763475833452785,4.553678253894142,4.741814213079737,4.553751107488221,4.250970885480692,3.872093193778928,4.627777819823744,4.430812459517194,4.495341809684221,4.288552567630098,3.786338112218202,3.843922648125987,4.212960825187864,3.97853219103126,4.2390334421418165,3.9915677507971474,4.09339409117125,3.95130064747865,3.9826355053236795,4.066666558657902,3.8367042732176664,3.705915330013005,4.13478222523893,4.396104045456123,4.260169925125076,4.651983754523515,4.527805711538482,4.585583075563728,4.451222172890127,4.011284514881935,4.633494731481509,4.518763579829443,4.484642242010225,4.328653595062939,4.460222472805712,4.279745066047113,3.7816319938611422,3.8020595861548383,4.602037178786564,3.6280045412148123,3.8000723211976504,4.436068740360455,4.31585268926327,4.147075101922401,3.8981417468618047,3.9934899655965954,3.8697378898370496
24,4.437360375937794,4.707160614685513,4.517572002664241,3.9604117399223404,3.809446066804582,4.51651327282355,4.018758789118873,3.7242622384397825,4.748599468555902,4.2694612102141765,4.201415983211124,4.013372852300955,3.7608329291757165,4.436174302901443,4.534058245368282,4.234916736475594,4.059183705630283,4.130662744152747,3.6810362843740076,4.131141234718828,4.580030743611411,4.078107928507422,4.926414890095666,4.353328426740073,4.199218277403903,3.863542500625132,4.436437521180097,4.235624700466568,3.9242598931017043,3.668534359280597,4.101110387693253,4.051991878732508,3.8368225977821284,4.671502893571618,3.9085985092338404,3.887900394773611,3.7862630227972014,4.9012384092746295,4.502990960666099,4.150531477605043,3.764931698328404,4.384339056603641,4.016034298524827,4.447623988266342,3.7832280135011422,4.041395000101264,3.667610949103272,4.562852400183387,4.00572459309475,4.291288362872448,3.8855633725298446,3.7200831619284265,4.368620800208757,3.9941722506408635,3.8680113255719277,4.079686826772577,4.09709032428825,4.322556582622753,3.9780486462164966,4.036480295188185,3.9263861971039984,4.010392896218923,3.977567578561576,3.6019317194963594,3.9235957509352692,4.247689432897538,3.940799259154379,4.311171083295535,3.9895583880441454,3.5925815016056766,3.96869705193309,3.88734815519494,3.9323601773265886,3.7962805973443796,4.2889373549115986,3.977901975045577,3.823286986953765,3.709338851335518,4.014706489433057,3.7581806862291893,3.9374758535211996,4.872568473822487,4.660438746459103,3.887502894379939,4.367390879565384,3.97277820454787,3.823763639048575,4.408109972253483,4.162811943844629,4.950846441211613,4.753055864177887,4.47167307130471,4.090917377123731,4.025422227129608,4.706921351797127,4.488431765270449,4.019917005289985,4.598310784536034,4.3907631639550315,4.214033472704434,4.063769585626331,3.887405274041954,4.458635476993213,3.9576688044058965,4.189742613642477,3.6874622286058605,3.9414028576183258,3.7703869390945406,3.960144436436618,3.939446775702129,4.848478475312456,4.628763859192041,4.808077175507897,4.598203092795315,4.308885826601338,3.9237841006337235,4.641187443544195,4.4422270079592625,4.491661637315371,4.249367456466633,3.8243520525802928,3.9481619903078697,4.3164631569858205,4.054794074608783,4.274982649653154,4.022252048908248,4.075555899479371,4.08873631756928,4.058084349602124,4.052089809158282,3.8301254408971253,3.7365276991821164,4.137827900776046,4.44908101170654,4.3232092663679955,4.649251899566543,4.5236235993996345,4.570551966133303,4.426642285361242,4.005388350164275,4.571655311310795,4.455557272350776,4.484501641883576,4.308108830942018,4.435668080377611,4.2936336000671735,3.783427659517993,3.742755629049124,4.588164184800747,3.5928695411586125,3.770151812746471,4.419114503822615,4.298950849343826,4.124666166507224,3.8743863633134734,3.9835081641552965,3.8571832462378164
25,4.429492004548998,4.707160614685513,4.133594944171635,3.9673917566600476,3.8217384394007916,4.501260583551524,3.909141024605278,3.7083901516907165,4.693624397337957,4.211937658004128,4.199395460025753,4.0301004108875125,3.765952252580866,4.464128830937622,4.5514927146072965,4.242323437728493,4.018296790823793,4.134074832168705,3.694569635000564,4.247031581024575,4.326379544511589,4.10346527600996,4.329930704905125,4.254395377572294,4.199218277403903,3.8096688990785412,4.414149097770452,4.241213431394003,3.9074604793207954,3.689980626165712,4.123304743798389,4.056759752937557,3.7695655511450252,4.681435084600746,3.903420671142825,3.879035996047871,3.778306400280448,4.827580093770097,4.448239324837513,4.0636854259117055,3.7291789247999088,4.403631069475746,4.011481469121963,4.418665091700139,3.815039096994813,4.009903893730223,3.6435346034766845,4.541852468278213,4.102849193712413,4.346568769899287,3.9416729142743057,3.7164131069846227,4.374152446011763,3.999817522578549,3.889100100483401,4.2249426246097235,3.726764714686802,4.3224473654780695,3.9825143524896554,4.063326603908502,3.9392544733100197,4.005701738392463,3.976655772476466,3.619330834075092,4.125767774396894,4.386469462756466,3.896899627630227,4.524013690871813,4.226766766653455,3.607455824083422,4.073665765934718,3.9136097227621205,3.8897442688828274,3.8595696582919707,4.215945553376016,3.9670815514443234,3.808603787714522,3.790581053344421,4.01449015298598,3.727834052512437,4.064366262829618,4.872791305808284,4.660749396250017,3.8709750903344107,4.367390879565384,3.9734377061560813,3.814790858123981,4.4244611633654785,4.182860892554042,4.951310887563364,4.75320678925304,4.4745309205618415,4.092826999147667,4.016538925721497,4.708151315161472,4.492115176355355,4.0328565436203405,4.607150772596421,4.398551929370518,4.168302793595374,4.069950443692981,3.8956824811762316,4.448359921486918,3.9580347277271457,4.178575594240506,3.685417300814292,3.9547326808211194,3.78602254169132,3.964252209996117,3.920518061555845,4.884772794634301,4.685068648715032,4.793717324221059,4.5825775508362865,4.289048389455288,3.905673095864988,4.706517409117436,4.510381650597652,4.5468343283666055,4.319002932657235,3.8641293463516333,3.9213477888926787,4.351577406122646,4.103713345387042,4.244769305484104,3.9909197068721136,4.159114893048857,4.1364802146268875,3.8930363430556487,4.140538361052353,3.8237588838862346,3.7587185464655777,4.140791279875224,4.398053703759573,4.260064372111846,4.696259554887686,4.573824053637088,4.597248958004559,4.455926186943204,3.967721999737091,4.573894489380729,4.455319311797551,4.4901472819491,4.3498453656130005,4.4588072535535,4.326586962492478,3.830424033001216,3.7195160027016554,4.585657677367425,3.611220624124161,3.784397483919481,4.429222378791688,4.309760128893776,4.140105200286582,3.888928872061856,3.9900262071484693,3.860321292221413
26,4.356222741764383,4.6915884203324465,4.115751917995058,3.997624045638334,3.843389583892713,4.503972845629867,3.974769199120925,3.6928201380695755,4.730308443873444,4.254119353084831,4.205017805535061,3.7903332899614646,3.7724328943345036,4.175476241005187,4.466885564647666,4.251504853684317,4.018305203220856,4.137936293041351,3.678951453259393,4.183018593056215,4.44860821307586,4.127175329626063,4.413675928572826,4.1825141100435035,4.151439552989517,3.8203242384995804,4.412817335060505,4.1593761106589415,3.6916296903863066,3.7587968009744688,4.090487466096247,4.074730888504871,3.8390090482086388,4.6819951664192585,3.8347615831594015,3.829489887863774,3.7287955838528344,4.80084486923957,4.419494676166428,4.044547804709854,3.66640380407535,4.403797433231926,4.014302342554382,4.3851109624270626,3.925704661553719,3.97662671142691,3.6438490492674225,4.536627464631442,4.036385801126312,4.250169838643851,3.7539112865281328,3.688196583724585,4.151110888111772,3.9480534407258725,3.889230333757619,3.9431844068826276,4.139643634434563,4.328699616303388,3.985981556460654,4.01368788317029,4.216190658096974,3.996418027147473,3.976604653265006,3.6500873927214537,3.937292586534496,4.076601234896884,3.765755739793926,4.23347820574657,3.7874984892190517,3.587112850031136,3.906604642616424,3.8801631799847285,3.9293432968180446,3.8581052203357413,4.279000777854498,3.9934580243691555,3.8272206179979356,3.680692145704215,4.019612407707514,3.747770776986955,4.1255432114909425,4.878278549271372,4.6663366659988,3.8768176025678844,4.377206557885931,3.9768540514161193,3.8028064379389073,4.424036130100782,4.178105986167823,4.95633970786736,4.759452295810706,4.475043368770788,4.09926570517316,4.033043759234172,4.707798071098759,4.492152684206093,4.033980239681139,4.597129118985098,4.389304089868676,4.171546263286948,4.062300716184118,3.9036141051486632,4.318043764381344,3.9244637579319037,4.044440796516436,3.6585141036714206,3.974473883795439,3.807200651041563,3.9328724705598703,3.8935502930025185,4.810715340190709,4.6002489001228835,4.702632709295719,4.493951307457737,4.168913323261447,3.7857144282087494,4.559803958495091,4.348680021400195,4.449885537286785,4.215859998510493,3.8225342096651795,3.86882739952596,4.242553798530279,3.994923976472669,4.102600564494501,3.8553354552128147,3.883224051223609,4.002102197082041,3.8944499438277416,3.8478848377052164,3.8173194562549777,3.7625313958353357,4.1129777561520555,4.2738878310859185,4.127471001048778,4.625548725746233,4.505085801373888,4.620443698992804,4.484188289054965,3.8813226821249094,4.426946631228515,4.308584282479525,4.441496783301391,4.307841030420738,4.444448907191734,4.312437050335969,3.7742827868597764,3.619432897037283,4.609417454133061,3.6163465440357343,3.7761570049255897,4.4227871690500775,4.3017722392400675,4.13380109240706,3.8814840375495807,3.9934945688413674,3.867185447867454
27,4.392458074122335,4.681900154042373,4.102535102515504,3.9798200083401136,3.8371084237083006,4.480970682848238,3.856943737932056,3.7163756125440144,4.687789569674965,4.193373811453446,4.215734585143164,3.825288176986016,3.7801077469855935,4.305064313744744,4.468994037459045,4.2707749548412295,3.963539546261523,4.147075408984469,3.678235223618835,4.158648181767712,4.273971618121019,4.150406060685063,4.926414890095666,4.319552410462339,4.126424397133904,3.8729183035811383,4.381143992573138,4.285884091679137,3.866898693793012,3.610540073105629,4.08634415722642,4.276093466623549,3.7544748590557244,4.695963771230396,3.876913559254681,3.8536587550141754,3.743133689921374,4.783939146272055,4.399303160310244,4.00959895465685,3.7355374767380933,4.419768806178633,4.179729102542556,4.423688732278493,3.8112674715489594,4.01356585322952,3.6807834935608073,4.5096931217403595,3.9950813593914702,4.298317607770859,3.8984022648031846,3.723074876360345,4.313894502674422,3.8115167456664545,3.869718226021851,4.129717495289526,3.831793397822996,4.336669905438722,3.9974942776906386,4.172247574091907,3.979579357101753,3.8612072667291897,3.9976692664349818,3.6633103103888702,4.075652704293792,4.249103112323152,3.942603416134255,4.343150205259807,4.022971025506435,3.60364918337987,4.180228307940584,3.876509420967502,3.889225607043888,3.8509710655482987,4.305532856498008,3.9999210681837334,3.818422050612112,3.729588881831106,4.031516394030601,3.7672200432419394,3.97026670358432,4.885779890193254,4.6761211358594315,3.8912495377240073,4.381054614421829,3.980257114097455,3.802730262281562,4.278231176736725,4.020344093427154,4.962836020108986,4.765268210526392,4.484902087438119,4.106064153096186,4.029549024924923,4.706106409324316,4.493678981286513,4.029475073392687,4.60392292670655,4.3923105208297475,4.234495497777923,4.067117252652633,3.9487793698095617,4.408950915062562,3.8971011738448103,4.138565294995501,3.648567027256427,3.9503031090449374,3.7868914114330505,3.9378456135194786,3.900067574231311,4.8544923640746624,4.649079887609612,4.786703802258377,4.574538580430653,4.278740889370329,3.891260731392719,4.658016203886833,4.459767070461595,4.529440887093317,4.289501783376573,3.820555614721673,3.8377738862840656,4.3224399410998995,4.079327376737138,4.210562702366573,3.9909197068721136,4.091515101433038,4.094262122042652,4.022982856417238,4.0695222320487074,3.810105787398468,3.770936622702389,4.103391549043132,4.3656919572897035,4.2192791041561355,4.639963408647982,4.537728327886267,4.563457551605986,4.416096022910938,3.9972977683063466,4.522557885758578,4.398574516515481,4.404113280334737,4.315891289802825,4.443505116174516,4.303604807096151,3.8137429250343815,3.706017017539409,4.627147229404658,3.6355128257652867,3.796768413092587,4.43566083833886,4.316376950030443,4.154352285641698,3.887406164452423,4.002929935042044,3.86822151234144
28,4.3920052150621816,4.703374670706949,4.116075546665574,4.012068647948723,3.8528905876042856,4.5196838588095405,3.920581267599194,3.71603112943775,4.723530767209959,4.2415647924979645,4.213747349004826,3.833521040378101,3.774745006507724,4.1665735217490765,4.576318849752583,4.271884849920348,4.006539397577253,4.146876644933449,3.7011643734456325,4.052525515407312,4.145067380561852,4.112946913027458,4.512454899270241,4.249596716218127,3.9972851086290806,3.8567448835151907,4.432415594864915,4.33703299329967,3.857042733173059,3.8417699408462633,4.078532945825827,4.15276457633436,3.7722379507216273,4.695939072385735,3.869206774832317,3.856034938388097,3.805869377569414,4.90532650114999,4.444555998454502,4.159973130189665,3.709341613518685,4.421553632547637,4.189336740853628,4.50057475113106,3.8500026116432955,4.106138033036469,3.6543322958009985,4.559867934391894,3.977415560470404,4.360843413597925,3.967290168283207,3.6940769224364427,4.43151379955543,4.058451364875733,3.852806932427435,4.280947003821199,4.036908853144111,4.337233912155304,3.9930933595275477,4.175261058293169,3.9889499365951564,3.9422779148655542,4.002248313737293,3.6359742852821304,4.172461844463841,4.432594602711712,4.121193135511062,4.550722944771819,4.255998525404609,3.588724255402468,4.237268676331052,3.8868166590680215,4.013867048193587,3.871784781366986,4.317547396195298,3.9653304155665516,3.8149739622853653,3.9143482436435186,4.031122251061979,3.751086497957558,4.135617271937383,4.885300126245132,4.67349047679785,3.8695690447381477,4.384479533034976,3.986517593187643,3.823763639048575,4.398395998751136,4.148627955287652,4.9623692466680165,4.765338073645551,4.482867249166051,4.109130881177637,4.038070813773949,4.711205882690428,4.489697462886224,4.031087662449082,4.600336954692461,4.389911445773981,4.165068606773999,4.057495874780491,3.8976873334201527,4.467185323618453,3.8926898117984687,4.202772326202123,3.632786751197089,3.959030642175834,3.7667746938583684,3.9275868375667518,3.858139155732709,4.826044632867521,4.619657773730182,4.783870959668582,4.5748648152029805,4.23826293085212,3.842729907371776,4.6398963559072515,4.439803881913908,4.51478771467584,4.2611303998858805,3.773734253675396,3.9165724842576446,4.293401250545434,4.051712803203825,4.255149878245783,3.9933788062106506,4.071813464297351,4.0518510160975065,4.017902846574255,4.052172142976455,3.7791333606635265,3.7455083557082074,4.017558521630543,4.414950483533026,4.279599716675532,4.6688678903303,4.545921760617928,4.5801499512087815,4.404463123103451,4.011284514881935,4.562910899662616,4.442408309201125,4.476596822129898,4.334131046659226,4.432471259728392,4.2563230583478155,3.831175378723754,3.7285688049755095,4.623927448308668,3.618231278753557,3.7963830856952914,4.4329566313807645,4.313234415894156,4.140451876929413,3.89530695308303,4.002777883936455,3.872675930899021
29,4.394050365946423,4.708381501895412,3.8443060453722855,3.919469799819001,3.8435656337664508,4.5292691136979375,3.9112579366437465,3.7236167741109583,4.678370264109693,4.194321957262556,4.212244517857231,3.7893895665985173,3.768877082296012,4.477211897700901,4.503134622905016,4.292323985389803,4.012195573182905,4.147075408984469,3.691246481381513,4.231851843126659,4.469260739128139,4.0774714451831295,4.983273555077757,4.248419467720096,4.059862968924542,3.889965943930242,4.414149097770452,4.227474210268159,3.8383135470843057,3.702767683302316,4.1093200653741,4.144469133456359,3.857616286378261,4.677014158801542,3.8787347920749236,3.849775007989259,3.7562750093466266,4.77042163694265,4.384070253839085,3.991576016425893,3.7093920217909835,4.401398299451175,4.024677551026157,4.424789335141415,3.8844407555052247,4.015552663377596,3.631665262978872,4.570835426863486,4.096776293893334,4.305327767218555,4.017647495673432,3.68887361227977,4.358722383245335,3.988903956281061,3.8778171000051818,4.117988777731406,4.204412411343647,4.334161912780047,3.988730802043264,4.319637948091877,3.988174404792636,3.9467259268914407,3.9983002757755575,3.6445459787930377,4.166070054627203,4.367320964457203,3.971974291257837,4.363348850804391,4.042029003224754,3.581218541287225,4.121017535188281,3.867005526921574,3.9774868442133786,3.7955473366952623,4.318385199436972,3.9929669384112487,3.817723413287374,3.7283274862043703,4.027262647191018,3.753265970586084,3.9602961166354844,4.8813843587321415,4.669561585471007,3.875816737121958,4.3772201027915765,3.987159420907722,3.8210254025802945,4.333297867694627,4.07801664312375,4.956692005843595,4.759495823696834,4.477778661040494,4.102037140571572,4.041673917121395,4.721287869113554,4.50550022239641,4.048656895182228,4.6124729733753345,4.402019366627627,4.169649167458385,4.078108709722707,3.88940794292855,4.26459777163113,3.8724911124717125,4.127987247608827,3.6080163310838684,3.974473883795439,3.808825951843797,3.93143176000463,3.866139292386734,4.819345190835515,4.6123069096231335,4.784059270601839,4.5736454103294015,4.278745205549893,3.893511359845339,4.553032696108837,4.336759507903753,4.463189804192098,4.225006374021595,3.8487762814923006,4.007807793651874,4.282015985550148,3.965963448310448,4.231289817762274,3.9882823893404664,3.9043458626583787,4.064008484682075,3.8523305880649055,3.8766378317354073,3.7855504654600765,3.650230543495616,4.21233768725297,4.204760363062228,4.050618408052232,4.602762335698629,4.482776310324083,4.605128551342644,4.47229399507984,3.8803545808902054,4.468607782536313,4.355335889401345,4.41557734470728,4.250820764105739,4.399572595593475,4.254423069155652,3.806141968114682,3.7034381382485386,4.611345299103766,3.609838224156285,3.802982144620903,4.439010866417843,4.3206268800698355,4.148746898612387,3.9066662257451172,3.9893646109375864,3.8725026957744393
