,variable_3,variable_6,variable_14,variable_23,variable_30,variable_33,variable_56,variable_66,variable_87,variable_92,variable_96,variable_100,variable_103,variable_139,variable_141,variable_151,variable_152,variable_154,variable_157,variable_161,variable_165,variable_174,variable_186,variable_197,variable_212,variable_215,variable_251,variable_267,variable_327,variable_368,variable_373,variable_377,variable_392,variable_422,variable_435,variable_444,variable_458,variable_460,variable_466,variable_472,variable_486,variable_498,variable_510,variable_516,variable_519,variable_524,variable_541,variable_552,variable_563,variable_577,variable_582,variable_610,variable_632,variable_639,variable_683,variable_690,variable_770,variable_776,variable_783,variable_807,variable_820,variable_821,variable_857,variable_860,variable_883,variable_943,variable_950,variable_953,variable_957,variable_990,variable_1000,variable_1033,variable_1104,variable_1107,variable_1118,variable_1162,variable_1197,variable_1228,variable_1239,variable_1244,variable_1245,variable_1280,variable_1282,variable_1283,variable_1286,variable_1289,variable_1300,variable_1304,variable_1307,variable_1320,variable_1323,variable_1326,variable_1327,variable_1331,variable_1387,variable_1389,variable_1396,variable_1406,variable_1407,variable_1408,variable_1411,variable_1412,variable_1432,variable_1433,variable_1434,variable_1435,variable_1449,variable_1450,variable_1502,variable_1550,variable_1582,variable_1584,variable_1587,variable_1589,variable_1593,variable_1597,variable_1667,variable_1671,variable_1674,variable_1676,variable_1684,variable_1687,variable_1710,variable_1713,variable_1716,variable_1717,variable_1726,variable_1727,variable_1732,variable_1757,variable_1796,variable_2034,variable_2071,variable_2099,variable_2100,variable_2101,variable_2102,variable_2103,variable_2104,variable_2141,variable_2147,variable_2148,variable_2149,variable_2150,variable_2153,variable_2155,variable_2167,variable_2194,variable_2195,variable_2198,variable_2206,variable_2218,variable_2219,variable_2220,variable_2223,variable_2229,variable_2231
0,4.304641398560959,4.463190883664548,4.129357094449613,4.070870475400527,3.8636361705040283,4.35362386843878,3.977611191994097,3.8033332444855446,4.4828887079283435,4.1780843280839415,4.146590243902388,4.0646214801998735,3.8359964359656162,4.230316285598528,4.3473805381515405,4.1756868393176365,4.029917578646241,4.106222505308285,3.77021508379329,3.990259378768938,4.335320305035014,4.067122367044432,4.4803286738187875,4.229677430152812,4.184688508900428,3.8776015053580095,4.298114744919387,4.253741450529217,3.866177001202987,3.852386072880375,4.099455713516594,4.071075788788717,3.8839797573011943,4.458675247491463,3.9118926268337226,3.9430693136185946,3.8408294836409715,4.555421834402277,4.323108844636289,4.057399665652327,3.8383252882573986,4.2822217216697,4.138328945069049,4.335608010069031,3.9285991370125086,4.065593934758583,3.728314841395782,4.378983525549301,4.1233264417741085,4.267352350384619,3.996825326852881,3.776988208867059,4.27060737083977,4.017301673186587,3.9193501925186975,4.112060936345517,4.083655855970205,4.230018145172472,3.990538146330493,4.402535725057897,4.0315005486186335,3.9560276704875537,3.99379513511401,3.727479876482017,4.1914457605338,4.223988999254677,4.008677102413915,4.2616219507037485,4.043544836210028,3.6817341584662944,4.143121475877493,3.901934799712104,4.015925647103786,3.9049764977625427,4.2235910738236955,3.9993528218287153,3.88098758231936,3.849915671106908,4.024267191246234,3.833431548688814,4.0535471007712145,4.5761148032923025,4.448833383914808,3.9335573385595364,4.2634654331332955,3.9928869682655286,3.873537552729874,4.280511927069758,4.11289607890452,4.623066841774839,4.5068218252487044,4.330204444851729,4.080746783980628,4.037671658959423,4.4776754071718745,4.3407307013332215,4.0329009118942665,4.407513435877222,4.271886464794262,4.132573978082324,4.051121060018474,3.9454807860962915,4.21512087748947,3.9927433200514595,4.025070366072407,3.8100078518342477,3.9124445188970993,3.8015684806446157,3.9665838599249934,3.9929094725272987,4.531596898114934,4.40914425250268,4.506345475382814,4.37492730834914,4.179611686187868,3.907861454138511,4.414391491332888,4.284436562508542,4.359309652903706,4.206330731820932,3.851067927803642,3.9211628522699917,4.19617186161962,4.0339967598334665,4.162247228878974,3.9867516375181795,4.0326503609314726,4.021228738306293,3.9972547034573567,4.012862569532257,3.933727880838743,3.735975170973919,4.097335680440552,4.268082135353772,4.174163221431795,4.434748447947779,4.356606165040872,4.417286509968046,4.325071860239084,3.998795025492381,4.388584293964315,4.314411694105818,4.342302185089822,4.253514039589939,4.333928671138804,4.250483823780884,3.848940091561288,3.800937234821979,4.41955480955647,3.72837746665341,3.8651393721508307,4.300227116192501,4.2221930261413245,4.105541731283845,3.929208041081473,4.009896632750369,3.9158280213177665
1,4.302705032228337,4.380688870443704,4.166215685370223,3.9849131799680753,3.8793521143722733,4.0954946257439175,4.145006882861776,3.795837123375099,4.454491017982488,4.085575218311529,4.1390679094402385,4.18569332435939,3.8208843641754786,4.244177690675032,4.292840685732472,4.218353085216665,4.041556451521525,4.091532239860202,3.763472924696614,3.938191975671323,4.338025286588479,3.918758789156798,4.643883464445851,4.225383218831303,4.088505362679085,3.8866886751361576,3.9866824093684983,4.2077808062516,3.8856320146659487,3.8025431888496106,4.080216651270003,4.019695416930846,3.849523768950963,4.456999846893289,3.9528465397748143,3.9380005550741704,3.8672627183300934,4.501842076673867,4.258729212632229,3.98506490472742,3.8259620089529136,4.2799915838217615,3.952367228681006,4.323447969827358,3.947650885010276,4.045166678286094,3.783814765534088,4.084828350342477,4.073299767448549,4.255938362366994,3.9446585818483006,3.8063362420837823,4.235173874042205,3.9801144225728855,3.894069414770758,4.080886553890416,3.9729874293611744,4.219592348591097,3.976436160415201,4.263074330961498,4.0165500451239655,3.924139733705436,3.9846650250272413,3.710363685454856,4.123493761771339,4.1976555866327665,3.9790809584548237,4.227993629085044,4.008566815782408,3.735940616080382,4.071393104728277,3.922325479479704,3.9449492531786534,3.8257382987553394,4.2000549235359115,4.005976415092674,3.877356108491178,3.796705565751166,4.003358092891404,3.794577393756211,4.038455296264813,4.56931029571055,4.441771884557442,3.9258618218790704,4.253852183411038,3.9735892518635825,3.7901884266937755,4.251418206208431,4.081778513494511,4.616589273198903,4.499550076232624,4.322391091486608,4.068959202701054,4.0299327564487415,4.4759660628040105,4.342080240495794,4.031326107832311,4.40801926045762,4.274876819682653,4.135101072201483,4.046765734608484,3.943137682288712,4.191279879299829,4.0053667563932045,3.996865134260248,3.805607729950403,3.9178869351364094,3.8055963572173686,3.965806715871156,3.991372341765316,4.542834930747994,4.416668737385459,4.514296876709114,4.38510632205839,4.189294778459121,3.915077984740286,4.457903597021753,4.3373054114243885,4.342555051039024,4.184256407466767,3.915504541670369,4.007104257587496,4.2032842741878005,4.034063629119946,4.16674817421501,3.9917406953796433,4.008637788047655,4.044611886617164,4.026817015416433,4.084143297839573,3.9324290197813747,3.7981447700451785,4.08770273148456,4.344218813185533,4.268654886936058,4.4216690702836,4.342321382522817,4.355547747606828,4.262373275851914,4.078117550794059,4.394554826583718,4.321382214547403,4.323863197030713,4.227570775637816,4.280007179502889,4.172053491212928,3.8150436894592725,3.85622149482074,4.398263071258441,3.730657137788612,3.8290828562470764,4.283351532264043,4.2031209694631215,4.086172143442853,3.9078404621904306,4.003595257594575,3.891276110891303
2,4.28290170236972,4.469404415464869,4.121406283575882,3.9952290940678514,3.8633147486086217,4.350621904745586,3.9500515047832336,3.7813373216726083,4.415910286143952,4.093554757937894,4.132238101596087,4.121449498632447,3.8176068966150107,4.321059431790056,4.322735844423528,4.221563787896062,3.984738757748637,4.085306221159052,3.757759304610937,4.018542474399096,4.024351044437011,4.066169749818951,4.57449021022468,4.194922187069416,4.107370588480477,3.866000510462611,4.291738721532366,4.155353999916419,3.8232325805558856,3.7209802021760017,4.084117534162744,4.040737234442548,3.836933427625207,4.452324902964098,3.920676825755814,3.9053683716394376,3.823392163815194,4.550801672862058,4.316857252168164,4.055141153401934,3.7923753556447015,4.281195750256918,4.141388429124973,4.2255494687224004,3.9977334220221357,3.9364853237159316,3.7392305126460044,4.374735479672232,4.030856742076313,4.192533150605878,3.9051614522847338,3.785743994703745,4.141892582502747,3.8788178340154906,3.91519804561158,4.099841821439356,3.944421324021446,4.212748997740533,3.9716709355254003,4.278316454931978,4.02960553962662,3.953826223728901,3.976196855661683,3.7102401079965315,4.050966044636395,4.225223434972429,4.0123402015068015,4.252443132967785,4.034174505816417,3.698165053090891,4.116433217166658,3.9149337680609086,3.8822355455959046,3.8988426847212785,4.217853944432217,3.987446830960802,3.879767916629513,3.8146311566344444,4.004480734164766,3.807307121137908,4.046596338884764,4.564602735227985,4.43664440769954,3.9149816523453267,4.247586802058044,3.9713829957160196,3.8612308462634815,4.214471138564478,4.0403050824711935,4.611969241560384,4.492447197507794,4.3174147174226825,4.075140926776007,4.033603947304205,4.479731279989919,4.343805489001958,4.037465813675931,4.405726130468965,4.271056515552513,4.1350262108247025,4.049494755718173,3.9517194084857006,4.20125083165829,3.9410247866878225,4.0136868944864545,3.7407042375944197,3.902736454453951,3.800874428932306,3.961371728197214,3.9268185249873313,4.46859244180585,4.340843363906106,4.468711541363711,4.339425207062915,4.138671437812926,3.8534254763074256,4.339395640836294,4.19214001039316,4.26564299395289,4.102352829903496,3.797204355520153,3.877557998162836,4.09170401169484,3.9213064377627864,4.1081443010536605,3.9349924774914062,3.929227077540368,3.8640350088408852,3.8968326347610382,3.9010132088280076,3.882946852518138,3.8103230808857083,4.064880229441331,4.300425230599155,4.214439126750623,4.41372927239985,4.340428183955396,4.370852354748021,4.281894676225915,4.01346302576436,4.380819826457193,4.308630206543831,4.314044781417544,4.215236349472988,4.296182953777505,4.202138340442835,3.838932068109545,3.839822382143733,4.377549415266834,3.729738769639257,3.818380352397499,4.274866217193444,4.198974521995698,4.079410404835275,3.898071902030693,3.9827449579745906,3.8973462557116894
3,4.276264040844124,4.470497076615562,3.985223251527396,4.03308917769092,3.8874392369984236,4.352479264707599,3.9412445825160827,3.789033242378598,4.487223638199892,4.203453670669264,4.127924761275088,4.027625292447177,3.8040723744527547,4.359332634677102,4.359692507128752,4.206727437823064,4.021149383918801,4.082414953782921,3.752934364591134,4.0789451962613725,4.068255627610347,4.055821188860381,4.628865500487552,4.196154020985883,4.143855617725983,3.8750807246897945,4.301836666254025,4.207821380116855,3.8300593828967298,3.7467917964268733,4.087878009723436,4.052737975712166,3.8514191903292168,4.457144866025202,3.9379001016689843,3.925700206113362,3.843703084597569,4.487979792776055,4.237170285674257,3.970684120926798,3.8083513841655607,4.283827552915418,4.139222947756318,4.297378886583113,3.9667318417513817,4.014180182119541,3.761263546176183,4.381087914751605,4.074506904072045,4.1929801179815716,3.91301109484017,3.803530288004518,4.2025332183271535,3.933418951208114,3.9106567952001017,4.047060716785885,3.9236610071757467,4.210085215774325,3.96551270012562,4.191237518465058,4.010278800666001,3.953783787747817,3.976199183623207,3.6974877006652322,4.060424190531311,4.120582231954108,3.904883972148651,4.145150843230493,3.911023528633151,3.709364665768115,4.056422447158044,3.9172014275119422,3.8324616004644496,3.8769206015344637,4.221701257417069,3.9951672313807136,3.884619345294529,3.754511408212964,4.000413316068955,3.814622313853157,3.973092171021752,4.561335337457712,4.434210142015666,3.9210226885563753,4.248572854493818,3.9727653470213897,3.8621562514681314,4.214863635576781,4.043487936448015,4.609504425775598,4.491188133024771,4.314296834724644,4.085437596004887,4.030786688088055,4.475885886918046,4.338673510750981,4.0299765362075695,4.402207882200811,4.266555393425485,4.148614745221487,4.044511955725239,3.9337667141953596,4.30104181140542,3.9352872615495826,4.113285055029997,3.735123894678451,3.8954931148723047,3.777678329170545,3.964357190197487,3.9192370178108162,4.533658179646352,4.40600722372355,4.520217286642826,4.390539929892067,4.1988625918651685,3.925837225131676,4.386801446176863,4.250094390800673,4.343083399485829,4.182422100335798,3.8794634343339514,3.9688909271006163,4.214889257068809,4.02500294128351,4.18143371369642,4.008384881369246,3.9866598178588055,4.020498826694192,4.007594768307199,3.9716960910618075,3.8816843883587198,3.7696507934625627,4.030447253727612,4.254834791033314,4.161754012412208,4.417775765353187,4.329935408695393,4.3895519202875555,4.301336706578736,3.989895971105717,4.339532023320033,4.266286340055031,4.314512438514985,4.226719115665467,4.303805810666737,4.207977777167277,3.847304824088029,3.7916653838030987,4.361885940653177,3.752000772635616,3.8194684152626244,4.265869919767144,4.184285115408724,4.066203745058355,3.8904043847012084,3.9762360588574284,3.8838708179050974
4,4.300380775446921,4.469251001330569,4.053995054355525,4.015405060498533,3.8680403534530163,4.352012113647482,4.018328122890383,3.7512068682226305,4.438454803453307,4.122966201025541,4.095435457579947,4.2736558365840125,3.775511740447983,4.2642873839824205,4.307940219128722,4.233093496277608,4.002101906857613,4.052286238771811,3.716862476598243,4.112229278654154,4.042632681328157,4.0822482299859315,4.578314663428611,4.213183271819455,4.137747528494599,3.844279524264757,4.296876582094016,4.158784455735432,3.775761736600729,3.7289982353885467,4.070221809032684,4.101864960363844,3.8713653408117117,4.442493212211979,3.945412329033822,3.9280425394084344,3.861175767161936,4.514433097852995,4.272952533510868,4.000562340801724,3.8162095114210475,4.261404566468598,4.141012428558146,4.224781008227632,3.909759982495595,3.933731178463706,3.742091053519986,4.377488739974365,3.9550668768880723,4.259267255460295,3.9877094547998224,3.7837517406894645,4.085630379389588,3.8268694349188173,3.9055466508868686,4.124465109926884,3.999580929275989,4.189544161910866,3.939929534937983,3.971505445085316,4.038224230258989,3.9517599769253646,3.933617075698849,3.6551294258736244,4.109940840618087,4.216624709695469,3.995506898943947,4.29436878881548,4.0847319119678955,3.713911887677144,4.044407179725279,3.927364050808175,3.952664349109306,3.8855638779634574,4.229784574654168,3.965817934045941,3.8815444612013907,3.7837041694199,3.970351208095596,3.755170332486322,4.05525054562554,4.540386772055273,4.408477427650391,3.90042317574,4.216594902145188,3.930099376459133,3.8655862782773376,4.200476756731923,4.021850136009498,4.5889154811014565,4.467396423218909,4.285790086905189,4.020782940389707,4.031054346418979,4.4741965689312515,4.33732043461456,4.029467202061976,4.3899396381918505,4.254192648402529,4.104529908312703,4.029626979078121,3.9135060700305897,4.239697649501996,3.918834566434225,4.0527734062134595,3.7067045297889636,3.9071583914931782,3.8073004034242808,3.9771365925484843,3.904351189385181,4.483781088175808,4.354763891134289,4.4664416662545,4.337748540191989,4.12700843961175,3.8430400807528287,4.306813020594741,4.155110825440154,4.253805442035442,4.091776868631576,3.769664337069315,3.8856702090240245,4.113881297008381,3.941407094471931,4.099279521964331,3.9250271930670695,3.8693977280068736,3.8956792165716863,3.85746674319101,3.842557026512803,3.8444738247882526,3.8134858291989264,4.097131045287892,4.159182951094794,4.054522162616661,4.423745608958834,4.34726409931685,4.4018638585562515,4.314994879660584,3.9261061232258605,4.360394888783897,4.287092555609397,4.30212331839133,4.1977875180566455,4.276648864366548,4.207781641472865,3.875500272342507,3.8085313121013495,4.308692337892826,3.724915627360229,3.7318294696361938,4.2121421541313895,4.124571217522509,3.9991683682746553,3.8159723155036853,3.93425220526704,3.840761105379107
5,4.284545189416354,4.472412650961543,3.9828143605029793,3.9904395343085053,3.872553779862319,4.359308365666552,3.9439152519807035,3.764421428923721,4.43171511617074,4.114001631073451,4.131847271115089,3.9410515192058937,3.8263604510473175,4.275972716129952,4.369628650056226,4.201026108030822,4.028173256558844,4.085105816470967,3.759386184194219,4.083391559962938,4.241342798530938,4.054327144575106,4.406159437696748,4.1895456669247375,4.098549010986604,3.849422806133321,4.30590502197142,4.135996776633628,3.861841395595989,3.6989793847089842,4.096907241199318,4.106940034505327,3.852523664749523,4.445759208426625,3.9366386096364696,3.9233203841937576,3.8511957285907163,4.587864661463771,4.358048097169045,4.1093566476226915,3.8084222714647757,4.272736066686068,4.021927266128486,4.268771086941538,3.8841677369369183,3.982081594289556,3.7466157005897127,4.386067084804459,4.073094854708835,4.214093748552592,3.9372211028083326,3.7981044663110066,4.183158556499479,3.9231947787896995,3.9192236482607985,4.274426798988403,3.8460343553264873,4.215185717489445,3.974093409999399,3.9493790240780275,4.008322294227453,3.9687239741504245,3.9755777457056722,3.726754741556337,4.0444569483328054,4.296976318936317,4.090021795552223,4.404256602993653,4.048636030358417,3.6998971845898554,4.0229346945746585,3.9145068072526175,3.9485764358634747,3.8601997327643507,4.224911191344471,3.9760941436665873,3.8654187714987076,3.8968315293883347,4.002536795702374,3.8076942225491273,4.085833320861235,4.564811357139573,4.436663170213667,3.902918183220089,4.24663226176975,3.9788536369399643,3.871413150620817,4.309527189120928,4.152519244112133,4.611496517513406,4.492769022070148,4.316410092687672,4.061185788238383,4.043466248829957,4.480605966509778,4.34411179629069,4.0407835636522345,4.408195494820747,4.273306850943883,4.152839886438424,4.0488478478395304,3.958074210906409,4.2245348056563845,3.9113531828145134,4.038634448803863,3.7122411062060663,3.9275069548423875,3.8413660015282796,3.969827129981751,3.9066989977524407,4.5546634692268135,4.431568978018217,4.48834634889066,4.355347149173662,4.152647987150084,3.880385773844364,4.401263957495475,4.2680747715255825,4.32467012711779,4.1775169666975565,3.843373720244496,3.9152779671260953,4.224031130164215,4.0536071012200665,4.128864331401012,3.9477820553180814,4.010067601287119,4.061746517476841,4.0065821149764,3.9868228142318842,3.8421820726335727,3.7748901362275116,4.07146159575736,4.289618419944659,4.177581036725745,4.431269127999758,4.353044938721963,4.394279346941496,4.306915779722804,4.000797842091573,4.371650276910807,4.2984939393810695,4.312157587973855,4.215244803830041,4.28893508322675,4.194487766797192,3.8729973710094705,3.8274614257702617,4.38295173376432,3.7325999662950644,3.8265192330435336,4.278612557669842,4.198290815783893,4.077325664397522,3.9030011480568145,3.989152184002429,3.9047723874982196
6,4.287366515352039,4.465491268853881,4.017429355131789,3.9961457960666236,3.870413275541528,4.345286630618701,3.9101629225532193,3.7947802273209628,4.433440750885813,4.114255239862223,4.144309698951192,3.987917427521337,3.829760166325282,4.329543036143562,4.30847779828523,4.173989136775374,4.002110097852111,4.099283499440278,3.7733275295035082,4.077737325040078,4.094168882246839,4.049336832833021,4.2099123515639905,4.158432033267638,4.093145839467203,3.8764608427193,4.289630806156834,4.122308672341319,3.864394212003801,3.675640302210532,4.080826623017007,4.153956244946749,3.8127643990886724,4.449194077583673,3.9360234030713515,3.92306494473745,3.847036538945078,4.484873910074735,4.23671126514774,3.962809025405653,3.8118110269067778,4.27159421656968,4.130934020973079,4.201987214492389,3.926020330040088,3.911817216762343,3.760589997084862,4.37016554515786,4.02985213522499,4.167304203841505,3.8883723461902235,3.798077706676918,4.1465673549906255,3.8675784037237744,3.9270514133826,4.077128574236043,3.768658969316197,4.227853668402833,3.9847857039719834,4.086320424352485,3.985432146526611,3.9465299358843304,3.990958022327244,3.7288621162407645,3.965138142290536,4.1994979108855635,3.9835742578374336,4.242343812160418,4.019296315640786,3.7089667233132517,4.002350967049745,3.9094319001351034,3.923935146663131,3.890878120655032,4.202325668472579,3.9749668538020653,3.850969216804196,3.8205009660085554,4.019178240642529,3.8302138444923814,3.9801570350676267,4.573845132942785,4.445725293388496,3.896567542029571,4.258654954043465,3.983403097210151,3.857144161055156,4.203758841941804,4.025964828377394,4.619442988264186,4.503034646046416,4.325899582192208,4.071721582332262,4.029204222590533,4.477903296443263,4.3405493426543185,4.032502045325683,4.412267302312742,4.278699948445851,4.105592772628815,4.059669216117806,3.913090708114392,4.245309387707477,3.975713209505373,4.0553609640515935,3.785011014277487,3.9372167118388752,3.8474075458808,3.952022278937191,3.962004319263727,4.50079418745825,4.370904353148463,4.4868950813175035,4.356497854416124,4.153791128105233,3.874395331437105,4.384918213438837,4.251901977267537,4.325768368454875,4.169370668860826,3.8328943466055825,3.8481741397742852,4.1451479624838985,3.972955043231711,4.140556119776146,3.9727900336341957,4.001042637695759,3.957320322126031,3.9560998809240115,3.9770729383564385,3.9050843687682133,3.8136690599429226,4.098934467464105,4.253303519682441,4.149375785761915,4.453294098836815,4.377828186712144,4.406686877954576,4.318740630585257,3.9958416652710276,4.378938817360403,4.303836046743832,4.321120308762506,4.227925860737342,4.31033082449327,4.223159745511427,3.8753667541606593,3.814678417236015,4.408289399302679,3.717001033575236,3.841199560053848,4.2987617352826,4.2195021982070156,4.102949916960983,3.9274046435618857,4.001135271488461,3.9131104382454813
7,4.274211397568151,4.465537396119582,4.131349514891439,4.005327064019346,3.8656031187669737,4.3410832637066115,3.981824020406995,3.7955695436940626,4.422768172979154,4.096301161048383,4.149863392383049,4.08624361502286,3.840333160420702,4.221406635133673,4.307842462243702,4.190099418793895,3.978674729476299,4.10896039784104,3.78438745002837,4.171348298025285,4.256540572190746,4.04917442976484,4.4772248533329915,4.213092479185174,4.117602496081803,3.8645141639585137,4.285187719469371,4.183743060222544,3.893896197826215,3.690468848061599,4.082720267639819,4.105463025099537,3.837184737067626,4.454108436409189,3.9252546363925873,3.9046873748339967,3.8370958050430306,4.516068090642901,4.274534782100141,4.003696370220701,3.7983777663935134,4.282427028828339,4.134423342316234,4.261101025904453,3.9667237131158264,3.9767220278379987,3.759106275857953,4.3683569378738705,3.9850072587119834,4.194412010213007,3.9188014801164424,3.7859112326777735,4.115653752469251,3.844798281581429,3.929755194905852,4.104795770399084,3.9942019380444838,4.232587190056093,3.9894698200857954,4.031991464573425,4.004176086669256,3.9812511530716526,3.997893646668029,3.716077930377565,4.085730908412695,4.241611016808273,3.970839595187737,4.304480763757938,4.096945550628116,3.703420518151695,4.0978259776077035,3.9061342202831337,3.9883017400123153,3.9065305633711422,4.222466781197934,3.9858408340771945,3.85970314963551,3.8801010986920983,4.026062285435082,3.823786855889275,4.080373183664944,4.578556178824346,4.451636740583174,3.9177849832144394,4.264967213213068,3.9863140526434937,3.860134968124985,4.263995001501611,4.094463245303482,4.624070174170875,4.508240410113763,4.3317238528281825,4.084623946387313,4.028439833419549,4.473184974639532,4.337579827778033,4.026074905095939,4.407681431932307,4.271222614536049,4.1171547581926085,4.045240338993224,3.9188269887374605,4.2260182955787835,3.97022970872661,4.038716969949166,3.7856114518345607,3.9175139273795145,3.8018530739811256,3.9549397237202943,3.9379928685063037,4.523034451966527,4.397365267146911,4.474628191940434,4.342991401929252,4.13389422100322,3.8516100282792163,4.38536441585649,4.250319314652768,4.315221323910989,4.157855795049324,3.8179462252038068,3.9229319868158044,4.184663005273765,4.008956834077422,4.1177313804291416,3.941910568842474,3.988310273510748,3.997230521903664,3.931817025541751,3.972487686154687,3.916917677529523,3.838505407672742,4.029835495243777,4.203803240581917,4.1082412499596055,4.421891515525297,4.352269097698946,4.393491419598108,4.306360750490482,3.9934164887555754,4.37728177447943,4.302265769038843,4.311386182257008,4.2113679026048,4.290635910986886,4.195049722737143,3.8693790469759266,3.809347759598931,4.422433071167881,3.7265692873706193,3.8575514091770944,4.303228399471287,4.225127517253226,4.109247121435149,3.933168795826732,4.006186183442134,3.8979578151312544
8,4.293535084836789,4.459873316139055,4.336246170966976,3.956808546731799,3.9250548354050365,4.342812996617259,3.9427972207272317,3.77211028981152,4.379324151130508,4.050455073245421,4.143019059675659,3.9277483765232195,3.824859987613844,4.329308217961104,4.350931807007575,4.1847476312758225,4.018683302255454,4.094919571011477,3.7510080594983917,4.065186707632094,4.15312145961756,4.034292437759882,4.504615128139196,4.146840693319069,4.05180837301401,3.88888000742821,4.2828010410958965,4.083153734907806,3.8211234461727024,3.748799222776928,4.084475954650981,4.084145068589977,3.7329896574889747,4.472114547350935,3.945745611053569,3.9279223088381094,3.8548178478957045,4.4946266521731415,4.247849236990336,3.9746499956930514,3.82059443362281,4.294489862115375,4.090430628061532,4.203135487779794,3.909953753700068,3.9089084275715544,3.7712142733027405,4.3660560741518175,3.98742073395669,4.117654797843715,3.8417118482499615,3.8162739328750592,4.103790451464902,3.8415320797446233,3.9395856584262456,4.029148454280993,3.8250381457366553,4.225096031758885,3.9878178058348315,4.133901861949535,4.061659415229703,3.987145025342979,3.986981219097851,3.7340671742420977,3.930186931861712,4.253452896523893,4.041501232173753,4.239575609609716,4.018030996666592,3.7330268277426177,3.9519400452238895,3.9187094994962166,4.010421394980631,3.8854772239319675,4.209760574321126,3.9827989927183456,3.8612566131937647,3.866521137807211,4.013127698732528,3.8179292306092334,3.996485137009536,4.571532946170652,4.444313839975014,3.909136639643241,4.255033257715226,3.9804010780104377,3.8445575896747357,4.213420921474457,4.035788535967036,4.616738706009589,4.500154335995171,4.323472895904486,4.071762457787977,4.018280231318233,4.470952621847073,4.33493597700341,4.021170847122946,4.407317876021325,4.2728467731078394,4.113654382514269,4.050157607410214,3.9115977798478583,4.138740012081237,3.9739652154848097,4.00741757037682,3.765823084527026,3.929437135745636,3.8135671732208776,3.9532541990481698,3.963374511547521,4.513214008369551,4.3842789241564395,4.545288294706416,4.4218141513379745,4.237251804591766,3.9713224171160197,4.434490994424103,4.310654951468212,4.360813429668048,4.215601315857139,3.9151485939197004,3.973361245274256,4.161814491968289,3.99336202537552,4.21341111846008,4.045782286114431,4.071711919916536,3.985195143391554,4.06485611085674,4.063522986740658,3.8809256497888796,3.8664950555432465,4.079119793557682,4.136743588328925,4.038516179938445,4.419263315411695,4.3398803921426765,4.354364956982064,4.261672770450998,3.924251088952473,4.319911223062554,4.245225727052726,4.271752862882615,4.166364557141006,4.3111526304982375,4.204929046902248,3.907453409053652,3.7745467174939558,4.405816830893106,3.7283982527286192,3.8295059400734917,4.2918997549954385,4.208302919350504,4.091408598918225,3.908951116543175,4.002376169299283,3.9101667710749637
9,4.278672960144241,4.4674701078659265,3.99004592955034,3.95594995144823,3.914089759798545,4.347922460184419,3.9377113698248687,3.7919244128024663,4.436102094703491,4.116548440450539,4.144678383297371,4.022175867800104,3.816810643253444,4.234247960060548,4.308178988546327,4.19477422809791,4.015378824572625,4.087471444075167,3.7599516027609963,4.100488712846847,4.335677455812376,4.065880374495193,4.608534049019404,4.161547293336915,4.0409378773643345,3.875683109483392,4.294264796559409,4.153730719335154,3.927580310931835,3.788174230509764,4.083968885064109,4.084465514525666,3.774064411858019,4.472087632913827,3.930261007505457,3.907993593740843,3.848588328274543,4.487206513058897,4.238021971553618,3.9603228251818496,3.7980010873768104,4.292985674386572,4.098886640685392,4.331259116930628,3.9181890992393504,4.064425596731414,3.7613180444118735,4.375841530492887,3.957820494232854,4.220549206885837,3.943834858237994,3.7901427027264756,4.19080605767898,3.9208735077492447,3.9475083832680697,4.124232783780062,4.101719293802252,4.224305877448198,3.985366286861586,4.192155644879377,4.003127931982986,4.0082995296836135,3.992244118094633,3.7264930819362196,4.0574700825078605,4.2077978411852754,3.993717873297181,4.275732952889619,4.0619931693593605,3.712458850513995,4.0463032391641285,3.9044052668229754,3.9703860812344454,3.9116944615996485,4.215885735725522,3.9956216776258455,3.875462594678167,4.037278378527402,4.010835477312004,3.80099627661825,4.123384892166798,4.570489462144937,4.441958558974297,3.9066728885464648,4.2536449329028505,3.9761933799917344,3.876775693098079,4.2636358518135715,4.094577268160663,4.614806657106408,4.497823248675113,4.31965331734642,4.068929525756234,4.020242082136759,4.467615660867603,4.3308030904069525,4.020679103197967,4.402569906580622,4.268142475565801,4.138986256439439,4.045000044316134,3.945779200322406,4.237842666539236,3.9476752642134527,4.049455666575644,3.7346311422773266,3.9300453750039295,3.7917177420303116,3.9443183106556803,3.9409558859671394,4.533112391959079,4.406986860130478,4.525279777742968,4.398452732658978,4.20690802811387,3.9378874003900926,4.428159523183935,4.30879102141725,4.341184437010773,4.1842398826570495,3.875821595852892,3.955132192569764,4.193527283250704,4.020945276967285,4.192216325373697,4.0173458297489075,4.071813767744943,4.0201597440750945,4.032597979232847,4.05846331141939,3.8718233133935183,3.8387220687580608,4.070804829375156,4.205617285160007,4.107435974351029,4.424650596816725,4.347933600795479,4.360620613112674,4.270894562804751,3.966698160712295,4.350990322074359,4.278722690719917,4.299332696424264,4.194840662792174,4.300340941010168,4.208117716248443,3.9032148229917163,3.798119957465944,4.406260051042309,3.7355748368974195,3.82101693600396,4.277376073014395,4.196009533587712,4.075407963377224,3.899761850773887,3.993922116291837,3.8989379369411146
