-1.831312709342015399e+00,-8.506995326932324630e+00
2.051331616735311003e-01,-3.837127039849570487e+00
9.156126911844649774e-01,-7.370286913938361995e-01
2.799301598800846502e+00,-4.228478274468755238e+00
1.118796483266495656e+01,2.334993763442237302e+00
1.439847195452766515e+00,-4.379299422161730959e+00
-2.198175265410909685e+00,-2.960269911095082307e+00
-2.585426169838130672e+00,-3.126248051957791763e+00
-4.782030521507272258e-01,-2.545731326244237813e+00
8.709089163065609762e-01,-4.760339696572899904e+00
-3.074979248566851453e-01,-3.852325677926029091e+00
2.913868653191889813e+00,-6.935156983101477657e+00
4.418407432087055220e+00,-3.065189799969425533e+00
1.003355201659315732e+01,-3.696843234385543298e+00
9.359024098525118518e+00,-7.421160288845934580e-03
1.636661352462500219e+00,-6.103185148131172966e+00
-1.062768901473581717e+00,-2.312025724575213825e+00
-1.459861288234611365e+00,-1.165261992273663783e+00
-6.834842085827848024e-01,-4.848452213036466674e+00
-4.745953836874663878e+00,-4.994637628650131056e+00
-1.230024729400554795e-01,-4.063111723807243614e+00
7.290907151990694501e+00,-3.728777375047528597e+00
-2.912703027582034476e+00,-4.479691902123867919e+00
-1.393013233366841908e+00,-4.299954307989375835e+00
1.187285642687528231e+00,-6.329810153070070555e+00
8.882358826656950868e-01,-7.343555347620553952e+00
-1.400067744002325032e+00,-1.645541273633848722e-01
-2.318364213043795807e+00,-5.289437958533432571e+00
-1.238509481566156367e+00,-7.014578693929035325e+00
-2.434072837978502157e+00,-2.535495423768161505e+00
2.087467391596314226e+00,-2.003097408647553035e+00
3.348178420687723200e+00,5.771480631290009988e+00
-2.761375204245616888e-01,-5.462889254114052129e+00
-2.458331788361840076e+00,-3.429985079000815951e+00
-3.177261771078631281e+00,-5.949306167461648087e+00
-4.996809598448465728e+00,-3.805574827871808452e+00
-2.216927649506225340e+00,-4.585252904553179576e+00
-5.447423809005206508e+00,2.020589905748241044e+00
-2.319511883036780908e+00,-4.091934071111308135e+00
-1.508489930701092163e+00,-1.063540132155398554e+00
-1.472357891261200313e+00,-1.889492381305746482e+00
2.678253578947704217e+00,1.496065662729831325e-01
4.503344015096749864e+00,-1.514025132770483228e+00
2.663604955347941505e+00,-5.657812611670155478e-01
6.990031462330135170e-01,-2.471361350393240119e+00
-2.235227431635565143e+00,-2.484822086212537862e+00
-2.718111237762995902e+00,-3.324036566536572312e+00
-4.057497077256188689e+00,-2.130444111943441854e+00
-2.466448348060279461e+00,-3.019337242815713918e+00
-1.750820593863135155e+00,-5.213342740652117335e+00
1.822237921638046876e+00,-2.918376687658881252e+00
8.345677009493362775e+00,-1.985806563598764285e+00
5.332202610381978403e+00,2.678921122403901123e+00
6.283284150034525339e+00,-1.591129771118371172e+00
-6.206802507405270175e-01,5.545567293529661157e+00
2.465472319970083870e+00,-2.058252697435852596e+00
-2.310613108548417394e+00,-3.284711737740398263e+00
-2.658566660488101085e+00,2.783075909942399062e-01
3.868203988250614733e-01,-4.747047169711375858e+00
2.650702677034176613e+00,-3.811805615756577836e+00
