-6.781978825329117999e-01,3.001910537301181181e-01
1.837918075838512744e-02,6.122782985322090532e-01
-5.666040773510412354e-01,4.615682044797144168e-01
-6.667007126244254289e-01,3.348988827980081684e-01
-3.869790131499288854e-01,-4.793464301295108365e-01
-5.154195463809926325e-01,-3.006613650348544664e-01
-4.605362698461595850e-01,-6.218092360299180832e-02
-4.774879225015284945e-01,1.371269651711443938e-01
-4.758020411797425075e-01,-3.834962769276716865e-01
-6.355310192057441743e-01,6.717687846947691110e-02
-6.186646984413266548e-01,2.438483284710040236e-02
-5.925873137173754968e-01,-3.334397933570031891e-01
-6.522764004401351290e-01,4.150821464078443546e-01
-6.619530489637199810e-01,4.030136156293300242e-01
-3.893241516897754106e-01,-1.189445085360021775e-01
-6.166781679867103794e-01,6.864372005929647580e-02
-4.421160578992990864e-01,-6.217280898474534384e-02
-4.859548004497543650e-01,1.744759476289450828e-01
-6.371633741841169485e-01,4.203783054150576071e-01
-4.708641169946704008e-01,-2.221507133051708605e-01
-5.619621764269079334e-01,2.873412072636504222e-01
-4.268825744154249868e-01,-3.305335972190882599e-01
-3.966064701691610628e-01,-3.079958221557708153e-01
-3.938445168649792882e-01,-2.671885579539087785e-01
-5.343516799281927687e-01,-3.585192753033116242e-01
-4.435025552695346374e-01,-3.519854035546259308e-01
-4.370664052900630758e-01,3.070074438323243116e-01
-5.068927584926576912e-01,2.907987419792348316e-01
-4.804696883670374619e-01,-1.792348538319888940e-01
-3.919573669900040525e-01,-3.318896343642447899e-01
-4.464825922411145287e-01,-1.756666233283941114e-01
-4.314389390824516224e-01,3.960901294464974631e-01
-4.646555850604175975e-01,-1.236401054123065779e-01
-4.174557152690702155e-01,-2.847095211315535113e-01
-4.201214618021860137e-01,-4.077511210865604196e-01
-3.334621002484791097e-01,-3.480066947140133538e-01
-3.736517457157016997e-01,-3.192123968400705225e-01
-2.343427662455093985e-01,-3.000449944894442722e-01
-5.067247754155099759e-01,3.373516803474996273e-01
-4.187147474515516277e-01,4.795365831664551992e-01
-5.322852182490480644e-01,4.338922059988244428e-01
-3.959548966157423466e-01,4.191277929218832909e-01
-2.913034330386115034e-01,-2.727384058940214295e-01
-2.500836157434676577e-01,-1.366295422090969269e-01
-1.849910023204756337e-01,-2.870344922767351648e-01
-2.392597439113938740e-01,-1.567959263596044872e-01
-3.436193307590543755e-01,-2.270654403619122574e-02
-2.897341555331222618e-01,-2.103030819952680375e-01
-4.366781645438503334e-01,3.653997923214791776e-01
-3.168999531497607158e-01,-1.405505586039185462e-01
-2.471853350440999519e-01,-3.119710239452009315e-01
-2.523842485867742180e-01,-3.741502643175453335e-01
1.343033270471504503e-01,-4.225909451868425926e-02
-1.779438448951340124e-01,-2.143807574885581713e-01
-1.163402548901774636e-01,-3.828244140655644862e-02
-3.895296050012164724e-01,4.103620229683028753e-01
-9.287175375068210115e-02,-4.344008457953825730e-01
-1.644214510731042966e-01,-3.532188781472341277e-01
-4.261768028341180181e-01,4.484022569483803733e-01
-3.619836006121182059e-01,2.951671338348116902e-01
-3.431625051336210097e-01,3.739036932213724018e-01
-1.450751768184757873e-01,-3.562291093234393885e-02
-2.919417338256111161e-01,-1.004822646276698761e-01
-2.092197835830298946e-01,-1.441052828269243913e-01
2.206505194348480289e-02,-9.393837411154047634e-02
6.177197371825599026e-01,3.809335502942492457e-01
-2.223356639060556916e-01,-8.357855622785492766e-02
-1.464428328779024402e-01,-3.030133782628814942e-01
-1.551294627142083549e-01,1.907238505545867874e-03
-1.337721085119429887e-01,2.534301499918629741e-01
-3.700277591814669087e-01,4.093161735441318005e-01
-2.335629303705097082e-01,3.254495549863866688e-01
-2.030992275523124668e-01,-8.654315286575729738e-02
-2.189392300659757928e-01,8.481029066502807773e-03
-8.221494158594684631e-02,-3.806441601201582259e-01
-2.822384107747233917e-01,-3.874474655532864076e-02
-2.610891446599705734e-01,-5.892989306778778635e-02
-2.107504572141490340e-01,-5.023026405995635602e-02
-2.031673169065409679e-01,-3.080947239009705907e-01
-1.391153642752637476e-01,-1.535978934744452740e-01
7.039322983297457981e-03,-9.273901696600253541e-02
6.536113574276808391e-02,-1.342776556020581213e-01
-5.802004882063057506e-02,1.851207328550308895e-01
2.028081637087610772e-02,4.190008055238120810e-01
9.008173776715130421e-01,-1.744043610001873301e-01
-5.445439210800186863e-02,-2.540394517640634509e-01
-4.989815153002342268e-02,-1.463864563596576907e-01
4.380576027663635186e-02,-1.400870697176983259e-01
-7.865294413061504897e-02,-1.858981504323233003e-01
-2.081524627989135567e-01,-2.212426574228727738e-01
-1.093326957758815610e-01,-2.704091290288130889e-01
-2.407628927718546696e-01,4.756261091020168308e-02
-2.813516854130752587e-01,4.830254598315951720e-01
-1.869853580419037209e-01,5.150680968024234918e-01
2.949574662995658320e-02,-2.446093385234603956e-01
1.624954061959396345e-01,-1.961779487038815273e-01
5.725420047484383046e-01,-2.581535525893036698e-01
8.041720283625350407e-02,-2.546361524309785351e-01
-1.831253365333830874e-01,-8.413376567263673722e-02
-1.791640570489295703e-01,-9.933736563036613121e-02
-1.228428391834062439e-01,-3.420083876533562828e-01
-1.538580511601179424e-01,-2.931188153292472176e-01
1.720499730387289525e-02,-2.756327376617128885e-02
5.675970252809406889e-03,-1.116241437699859035e-01
-4.471476476376675530e-02,-3.974856926818274849e-01
7.660577424746608521e-01,-1.186873596625243749e-01
-1.002298229789498618e-01,-3.547429142101681809e-01
-1.331302143074602762e-01,-4.049158450454046765e-01
7.132580226374536647e-03,-1.379808238734356318e-01
-5.374169838583287007e-02,6.238930556592721388e-02
-1.505994746053357092e-01,-3.688572755947752690e-01
-5.446526315603251317e-02,-1.257462922979993014e-01
-2.875211392473638328e-01,4.451790357200506865e-01
-1.564689356982471580e-01,3.612689867749352413e-01
2.145413239877730083e-01,-2.147682779125290042e-01
6.048025735104097661e-02,-3.475728817622831812e-01
8.976241998147541090e-02,-2.779539066388301838e-01
4.586363761257342825e-02,-1.865500808165425073e-01
4.139501085337873865e-02,-1.593320803395052165e-01
6.410544824608145342e-01,-1.643993258517998934e-01
1.070254193746910526e-01,-1.760446555553769055e-01
1.056963855320704748e-01,-2.450411476174526038e-01
1.932777226952097915e-01,-1.358832622246761435e-01
-1.860759076908694576e-01,1.104643822161682082e-01
7.922977855433607774e-02,-2.698528598782625187e-01
3.207794731701417712e-01,-1.250061528690088464e-01
2.033205972172076048e-01,-2.362967944261323283e-01
3.903331087472803884e-01,-7.013110875756776996e-02
-5.996612282180474596e-02,5.644753064189476088e-01
4.316197091876284447e-02,5.539257332110610887e-01
-1.610269419623893417e-01,6.652138803098365250e-01
6.013360612614812029e-01,5.767360558290638428e-01
4.788564756812899725e-01,4.559448049739265874e-01
2.480820473212795585e-01,2.759974330436997803e-01
2.657734456260535949e-01,4.148887058953938389e-01
6.375643024283982330e-01,5.541753460282521360e-01
-1.021042949494070928e-01,-4.751497321299028020e-02
4.564836641933714412e-01,-2.132494088470679172e-01
2.208891515834355279e-01,1.314375779727819660e-01
4.043503231168904533e-01,1.781586467109620153e-01
8.374437220482450206e-01,-1.356316112448202882e-01
2.999170337162602729e-01,1.400036997699453667e-01
2.813709511504021710e-01,-1.750479203662437810e-01
5.037300287330443993e-01,-1.661042879815116113e-01
5.459328954740075845e-01,1.781816245752701477e-02
6.168962749311509564e-01,-8.622753021784217153e-02
3.867459941212062491e-01,4.112949577148811708e-01
5.223036680368247087e-01,-1.584242499717401775e-01
8.263391445308751471e-02,4.003066342551985790e-01
1.484017627102932058e-01,5.478246380386136982e-01
3.183791769071608324e-01,2.222555690241962215e-02
6.191953596588263276e-01,-2.678902309325172926e-01
1.651780095606168175e-01,3.072428282599968807e-01
4.075325502425535262e-01,-8.960249504612249893e-02
2.668127710109823303e-01,5.628353067557596567e-01
9.495489724694808897e-01,-7.740437462374899491e-02
3.024226434743648717e-01,-2.057723646399030326e-01
3.533447949256989795e-01,4.474670908955488136e-01
3.958077329424080637e-01,2.832569454627403283e-01
2.882006995903045321e-01,2.076478103472857162e-01
3.910045760449017971e-01,-2.441652864114208510e-01
3.587086536749046761e-01,-1.966822053181100649e-01
5.190769520762948952e-01,5.368297930417487152e-01
4.140583139854279171e-01,3.563211697852693427e-01
6.482983944956043354e-01,-1.528562311056585743e-01
4.626788081866992086e-01,-1.314581380886503670e-01
9.507643175310113159e-01,3.877882051835965238e-02
3.912140147427731196e-01,3.809095009890649253e-02
6.305446516960545589e-01,1.299928865944396106e-01
6.455984491133440750e-01,-2.022405504219931538e-01
6.028206669527536032e-01,-1.126102135582008612e-01
2.555509559155240140e-01,2.423503160799462403e-02
4.392049441234258111e-01,1.246620798919261808e-01
5.612752920478303320e-01,-1.247233838344213724e-01
5.944236017795079263e-01,-2.162439866282492573e-01
3.886863383616589451e-01,-2.026100957270945968e-01
5.548548598778582086e-01,-3.252170323806827801e-01
5.904188855243367451e-01,2.369129139492845426e-01
4.175498263191442239e-01,6.538261964309419194e-02
5.972376213565844250e-01,-2.729131494467415542e-01
5.721153979693512914e-01,2.907831651392147609e-01
5.341680932582221208e-01,4.679223441768579073e-01
4.011953241253877200e-01,2.703547645103775987e-01
6.054473435675680193e-01,-1.571509674926213629e-01
6.536605017301670983e-01,5.643454955318492061e-01
1.016597031751935942e+00,-2.441308065826143237e-01
